Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
shyamjvs,kubernetes-novice,<@U09R2FL93> Do you have any other comments on <https://github.com/kubernetes/community/pull/794>?,https://github.com/kubernetes/community/pull/794,False,False,False,False,True,False,False
shyamjvs,kubernetes-novice,<@U4VMZKRD0> This was discussed in the sig-scale meeting yesterday. The performance tests are passing - the red was just due to an artificial check that we fixed now (ref <https://github.com/kubernetes/kubernetes/issues/51433>),https://github.com/kubernetes/kubernetes/issues/51433,True,False,False,False,False,False,False
spiffxp,kubernetes-novice,FYI <https://github.com/kubernetes/community/pull/1540>,https://github.com/kubernetes/community/pull/1540,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,"hello guys, review needed for this: <https://github.com/kubernetes-incubator/kompose/pull/626>",https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
ianlewis,kubernetes-novice,<@U0TSF47LG> FWIW there is a long running issue out there <https://github.com/kubernetes/dashboard/issues/1431>,https://github.com/kubernetes/dashboard/issues/1431,False,False,False,False,True,False,False
paul778,kubernetes-novice,Does anyone have a workaround for this <https://github.com/kubernetes/helm/issues/2948> ?,https://github.com/kubernetes/helm/issues/2948,False,False,False,False,True,False,False
bacongobbler,kubernetes-novice,"<@U7EJ5USD6> there is an open ticket for supporting user-defined deployment strategies, though it hasn’t seen any activity since April. <https://github.com/kubernetes/kubernetes/issues/14510>",https://github.com/kubernetes/kubernetes/issues/14510,True,False,False,False,False,False,False
erik.oshaughnessy,kubernetes-novice,"Thoughts on this? A google found an issue <https://github.com/kubernetes/kubernetes/issues/51179> but no resolution.

# kubectl logs spark-master-0
Error from server: Get <https://1.1.1.202:10250/containerLogs/default/spark-master-0/spark-master>: EOF",https://github.com/kubernetes/kubernetes/issues/51179,True,False,False,False,False,False,False
bobwise,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/51899#issuecomment-331209288>,https://github.com/kubernetes/kubernetes/issues/51899#issuecomment-331209288,False,True,False,False,False,False,False
cblecker,kubernetes-novice,"yeah, although there is <https://github.com/kubernetes/community/issues/841>",https://github.com/kubernetes/community/issues/841,False,False,False,False,True,False,False
ericchiang,kubernetes-novice,<@U4SFZAMPC> what version of kubernetes are you using? might be <https://github.com/kubernetes/kubernetes/issues/45353> ?,https://github.com/kubernetes/kubernetes/issues/45353,True,False,False,False,False,False,False
tj.zimmerman,kubernetes-novice,I've just added this comment as well: <https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520>,https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520,False,False,False,False,False,True,False
dominic.gunn,kubernetes-novice,"Hey guys, also new!

I was wondering about the general approach taken with secrets? I know that there is the helm-secrets plugin (<https://github.com/futuresimple/helm-secrets>), and some work already done for secret management (<https://github.com/kubernetes/helm/pull/2721>), but wondered if there was any accepted ‘this is the way we should be going’, or even a ‘my team is approaching it this way, and it works great for us’

Any tips or advice would be appreciated.",https://github.com/kubernetes/helm/pull/2721,False,False,False,False,True,False,False
soltysh,kubernetes-novice,<@U0ADAC12N> <@U0AJE8XM0> any objections to merge this in <https://github.com/kubernetes/community/pull/583> ?,https://github.com/kubernetes/community/pull/583,False,False,False,False,True,False,False
thomas115,kubernetes-novice,"Hi, is this the right sig group for <https://github.com/kubernetes/kubernetes/issues/52336> ?",https://github.com/kubernetes/kubernetes/issues/52336,True,False,False,False,False,False,False
bassam,kubernetes-novice,thanks <@U0XDUM3FZ> . moving on to the next issue now <https://github.com/coreos/rkt/issues/3181#issuecomment-270165987> :slightly_smiling_face:,https://github.com/coreos/rkt/issues/3181#issuecomment-270165987,False,False,False,False,False,True,False
bentheelder,kubernetes-novice,"I think kubernetes as well, EG <https://github.com/kubernetes/kubernetes/issues/1806>",https://github.com/kubernetes/kubernetes/issues/1806,True,False,False,False,False,False,False
random-liu,kubernetes-novice,<https://github.com/containernetworking/plugins/pull/10>,https://github.com/containernetworking/plugins/pull/10,False,False,False,False,False,True,False
dims,kubernetes-novice,<@U0CD5E3QF> looks like there’s a ping for you on <https://github.com/kubernetes/kubernetes/pull/55665>,https://github.com/kubernetes/kubernetes/pull/55665,False,False,True,False,False,False,False
multi_io,kubernetes-novice,"Hi. I’m trying to sign up to the CNCF CLA to be able to submit code, and I’m failing to do so. This is the PR where the corresponding check fails: <https://github.com/kubernetes-incubator/external-dns/pull/376>",https://github.com/kubernetes-incubator/external-dns/pull/376,False,False,False,False,False,True,False
porridge,kubernetes-novice,"I have a 40-line PR waiting for a review for almost A MONTH now, weekly pinging has no effect.  :cry:  Can someone PLEASE review it? <https://github.com/kubernetes/kubernetes/pull/54294> :pray:",https://github.com/kubernetes/kubernetes/pull/54294,False,False,True,False,False,False,False
dbhanushali,kubernetes-novice,<@U0ADD3KAN> this PR <https://github.com/kubernetes/kubernetes/pull/54727>,https://github.com/kubernetes/kubernetes/pull/54727,False,False,True,False,False,False,False
surajnarwade,kubernetes-novice,"hey <@U2TU9NPH9>, since <https://github.com/kubernetes/kompose/pull/871>  takes input from stdin, testing it is bit difficult",https://github.com/kubernetes/kompose/pull/871,False,False,False,False,True,False,False
sdlarsen,kubernetes-novice,<@U3DLQ64KT> Using the workaround mentioned here <https://github.com/kubernetes/kops/issues/3605> solves the issue for now. So probably this is a race condition rather than an AWS issue.,https://github.com/kubernetes/kops/issues/3605,False,False,False,False,True,False,False
patricklang,kubernetes-novice,<@U8F4MTYG0> is this your issue? <https://github.com/virtual-kubelet/virtual-kubelet/issues/40>,https://github.com/virtual-kubelet/virtual-kubelet/issues/40,False,False,False,False,False,True,False
sknapp,kubernetes-novice,phew i think i’m mostly done:  <https://github.com/ucbrise/jenkins-infra/pull/87>,https://github.com/ucbrise/jenkins-infra/pull/87,False,False,False,False,False,True,False
vikasc,kubernetes-novice,<@U3PEZ4X1T> <https://github.com/kubernetes/kubernetes/issues/57273>,https://github.com/kubernetes/kubernetes/issues/57273,True,False,False,False,False,False,False
rjmorse,kubernetes-novice,It sounds like that could roll into this issue/momentum: <https://github.com/kubernetes/features/issues/288>,https://github.com/kubernetes/features/issues/288,False,False,False,False,True,False,False
foxish,kubernetes-novice,I'm referring to mainline apache/spark actually. We have pushed one of our PRs there (<https://github.com/apache/spark/pull/19468>) and the second is in progress (<https://github.com/apache/spark/pull/19717>),https://github.com/apache/spark/pull/19468,False,False,False,False,False,True,False
cdrage,kubernetes-novice,"if you're having troubles, look at the --volumes PR I pushed, it's the exact same as adding the --controller <https://github.com/kubernetes/kompose/pull/787>",https://github.com/kubernetes/kompose/pull/787,False,False,False,False,True,False,False
shadoi,kubernetes-novice,there's a work-around for that in this issue: <https://github.com/kubernetes/kops/issues/4049>,https://github.com/kubernetes/kops/issues/4049,False,False,False,False,True,False,False
aps,kubernetes-novice,referring this - <https://github.com/kubernetes/kubernetes/issues/33554#issuecomment-266656292>,https://github.com/kubernetes/kubernetes/issues/33554#issuecomment-266656292,False,True,False,False,False,False,False
spiffxp,kubernetes-novice,that was me deleting this auto-generated revert branch <https://github.com/kubernetes/kubernetes/pull/57407>,https://github.com/kubernetes/kubernetes/pull/57407,False,False,True,False,False,False,False
bentheelder,kubernetes-novice,"<https://github.com/kubernetes/test-infra/pulls/spxtr>
<https://github.com/kubernetes/test-infra/pull/6010>",https://github.com/kubernetes/test-infra/pull/6010,False,False,False,False,True,False,False
djsly,kubernetes-novice,"Just dropping this here. Goes on my list of what breaks when you lockdown your VNet. 
<https://github.com/kubernetes/kubernetes/issues/56086>",https://github.com/kubernetes/kubernetes/issues/56086,True,False,False,False,False,False,False
colemickens,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/54177>,https://github.com/kubernetes/kubernetes/pull/54177,False,False,True,False,False,False,False
tpepper,kubernetes-novice,so I offered myself as a bug triage shadow to Josh for 1.10 and could see starting <https://github.com/kubernetes/kubernetes/issues/34255#issuecomment-355675725> as a logical step for that,https://github.com/kubernetes/kubernetes/issues/34255#issuecomment-355675725,False,True,False,False,False,False,False
jhorwit2,kubernetes-novice,"Found the ticket for the change: <https://github.com/kubernetes/kubernetes/issues/47222>

This broke backwards compatibility :disappointed:",https://github.com/kubernetes/kubernetes/issues/47222,True,False,False,False,False,False,False
lucab,kubernetes-novice,I just know about <https://github.com/coreos/rkt/issues/3600>,https://github.com/coreos/rkt/issues/3600,False,False,False,False,False,True,False
iaguis,kubernetes-novice,<https://github.com/systemd/systemd/issues/7069>,https://github.com/systemd/systemd/issues/7069,False,False,False,False,False,True,False
procrypt,kubernetes-novice,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/603,False,False,False,False,False,True,False
hari.sanker,kubernetes-novice,"<@U4GKJBB40> Added a new feature.

Support for User Links add through annotations for PersistentVolumes.
-------------------------------------------------------------------------------------
-- This is an extenstion on the PR <https://github.com/kubernetes/dashboard/pull/2249>, pulled this PR and made changes on top of that.
-- You can see the diff in my forked repo -- <https://github.com/kubernetes/dashboard/compare/master...harisanker1780:user_customizeable_links_for_persistentvolume?expand=1>",https://github.com/kubernetes/dashboard/pull/2249,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,yes I did <https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630>,https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630,False,False,False,False,True,False,False
erhudy,kubernetes-novice,"does anyone have any thoughts on <https://github.com/kubernetes/kubernetes/issues/47538>? the idea i had was to add another field to CronJobSpec like `triggerOnCreation` to signal the controller to immediately run a Job instead of waiting for the scheduled time, but modifying the API for something in beta seems unlikely",https://github.com/kubernetes/kubernetes/issues/47538,True,False,False,False,False,False,False
surajnarwade,kubernetes-novice,"guys, review please :slightly_smiling_face: <https://github.com/kubernetes-incubator/kompose/pull/590>",https://github.com/kubernetes-incubator/kompose/pull/590,False,False,False,False,False,True,False
rjmorse,kubernetes-novice,"<https://github.com/Microsoft/SDN/pull/130> was merged today so if anyone is interested in the flat L2 solution described above, please check it out and test it",https://github.com/Microsoft/SDN/pull/130,False,False,False,False,False,True,False
luxas,kubernetes-novice,PTAL at <https://github.com/kubernetes/kubernetes/issues/48841>,https://github.com/kubernetes/kubernetes/issues/48841,True,False,False,False,False,False,False
chrislovecnm,kubernetes-novice,Opened an issue as well <https://github.com/kubernetes/community/issues/1568>,https://github.com/kubernetes/community/issues/1568,False,False,False,False,True,False,False
vdemeester,kubernetes-novice,"not sure who to ping to help on <https://github.com/kubernetes/kubernetes/issues/53221>, but I can help (after christmas break :stuck_out_tongue:)",https://github.com/kubernetes/kubernetes/issues/53221,True,False,False,False,False,False,False
cblecker,kubernetes-novice,<@U09R2FL93> this PR looks like you picked up a bad commit: <https://github.com/kubernetes/kubernetes-bootcamp/pull/64>,https://github.com/kubernetes/kubernetes-bootcamp/pull/64,False,False,False,False,True,False,False
aledbf,kubernetes-novice,"My only complain is the number of IP address per ec2 instance
<https://github.com/aws/amazon-vpc-cni-k8s/issues/13>",https://github.com/aws/amazon-vpc-cni-k8s/issues/13,False,False,False,False,False,True,False
ash2k,kubernetes-novice,Could someone take a look at this trivial PR please? Want to unblock another PR that is failing because of a bug in the test <https://github.com/kubernetes/kubernetes/pull/49352>,https://github.com/kubernetes/kubernetes/pull/49352,False,False,True,False,False,False,False
shyamjvs,kubernetes-novice,<@U09SJ9AH0> There's an issue with PATCH'ing for endpoints object. Could you take a look at <https://github.com/kubernetes/kubernetes/issues/47787>? Thanks.,https://github.com/kubernetes/kubernetes/issues/47787,True,False,False,False,False,False,False
cdrage,kubernetes-novice,hey <@U10KRBVHN> your comment on <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312> doens't make any sense :(,https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312,False,False,False,False,False,True,False
garethr,kubernetes-novice,Added to an existing issue: <https://github.com/kubernetes/community/issues/841>,https://github.com/kubernetes/community/issues/841,False,False,False,False,True,False,False
bentheelder,kubernetes-novice,"<@U4QFZFMCM> is adding help text to a new live Prow plugin help page here and could use some ContribEx review :slightly_smiling_face:
<https://github.com/kubernetes/test-infra/pull/5771#issuecomment-349187812>",https://github.com/kubernetes/test-infra/pull/5771#issuecomment-349187812,False,False,False,False,True,False,False
random-liu,kubernetes-novice,You can take a look at this issue: <https://github.com/kubernetes/kubernetes/issues/52032>,https://github.com/kubernetes/kubernetes/issues/52032,True,False,False,False,False,False,False
ianlewis,kubernetes-novice,There is an issue for adding some auth functionality in this PR <https://github.com/kubernetes/dashboard/pull/1539>,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
bwallace,kubernetes-novice,"I am running `cluster-autoscaler` v0.6.2 in a 1.6.x k8s environment on AWS.  I am trying to get scale down/up from zero working, but so far without success.  Scale down appears to work, but I am unable to scale up nodes from zero.  Wrote up details in the following issue (i.e. request for help), but thought I would post it here as well.
<https://github.com/kubernetes/autoscaler/issues/511>",https://github.com/kubernetes/autoscaler/issues/511,False,False,False,False,True,False,False
cblecker,kubernetes-novice,Wojtek saying the same thing in 2016: <https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673>,https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673,False,True,False,False,False,False,False
ichekrygin,kubernetes-novice,"Hello, it seems i am running into `Kubelet` + `cAdvisor` + High CPU issue similar to the one reported in: <https://github.com/kubernetes/kubernetes/issues/23008>",https://github.com/kubernetes/kubernetes/issues/23008,True,False,False,False,False,False,False
kfox1111,kubernetes-novice,<https://github.com/kubernetes/dashboard/issues/2464>,https://github.com/kubernetes/dashboard/issues/2464,False,False,False,False,True,False,False
jiangtianli,kubernetes-novice,<@U26771G31> <https://github.com/kubernetes/kubernetes/pull/55496> Fixed kubelet crash issue.,https://github.com/kubernetes/kubernetes/pull/55496,False,False,True,False,False,False,False
guslees,kubernetes-novice,"(The PR is <https://github.com/kubernetes/kubernetes/pull/54420>, but I'm hoping for a generally applicable answer and not something specific to that PR)",https://github.com/kubernetes/kubernetes/pull/54420,False,False,True,False,False,False,False
hazim,kubernetes-novice,"Hi,
Is there a way to change `logging driver` of containers in the pods to `fluentd`?
I read that kubernetes does not support this: <https://github.com/kubernetes/kubernetes/issues/15478>

I know i can change the logging driver on the host docker daemon, but `fluentd` itself would be running as a pod, would such configuration work?",https://github.com/kubernetes/kubernetes/issues/15478,True,False,False,False,False,False,False
rahul890,kubernetes-novice,"<@U0Q4BQJH0> <@U0BUEGB7Y> As per our discussion, I have created a pull request for the dashboard survey <https://github.com/kubernetes/dashboard/pull/2632>",https://github.com/kubernetes/dashboard/pull/2632,False,False,False,False,True,False,False
leosunmo,kubernetes-novice,Hey UI peeps! I was just wondering what the status of enabling RBAC in the Dashboard is? I had a read of <https://github.com/kubernetes/dashboard/pull/1539> and <https://github.com/kubernetes/dashboard/issues/1589> and it seems like it’s a feature that is on the roadmap. What’s unclear to me is whether any of these features are in the 1.6.3 build. I’d ideally like to authenticate with OIDC and have the Dashboard impersonate the user when making calls to the API server. Is this something I can accomplish in 1.6.3 with an OIDC reverse proxy in front of it?,https://github.com/kubernetes/dashboard/issues/1589,False,False,False,False,True,False,False
greatsun,kubernetes-novice,<@U0XDUM3FZ> <https://github.com/coreos/bugs/issues/1704>,https://github.com/coreos/bugs/issues/1704,False,False,False,False,False,True,False
ssuchter,kubernetes-novice,"<@U7GQR9135> Per this issue: <https://github.com/apache-spark-on-k8s/spark-integration/issues/5>
I see that this build exists on the Pepperdata Jenkins to make a distribution for integration testing: <http://spark-k8s-jenkins.pepperdata.org:8080/job/SCHEDULED-make-spark-distribution/>
Is there an equivalent build that you'd expect to use on <https://amplab.cs.berkeley.edu/jenkins/> ?",https://github.com/apache-spark-on-k8s/spark-integration/issues/5,False,False,False,False,False,True,False
gharm,kubernetes-novice,"FTR, my problem is fixed by pending PR <https://github.com/kubernetes/kubernetes/pull/57243>",https://github.com/kubernetes/kubernetes/pull/57243,False,False,True,False,False,False,False
derekwaynecarr,kubernetes-novice,<@U0AGURFHS> <@U56FF7V4Y> -- can we please do this <https://github.com/kubernetes/features/issues/369#issuecomment-345091554>,https://github.com/kubernetes/features/issues/369#issuecomment-345091554,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,<https://github.com/kubernetes-incubator/kompose/pull/664>,https://github.com/kubernetes-incubator/kompose/pull/664,False,False,False,False,False,True,False
mhausenblas,kubernetes-novice,<@U3S8A0RP0> in a nutshell: we’re close to wrapping up the design (see <https://github.com/kubernetes/community/pull/338>) and serious work expected to be started in January,https://github.com/kubernetes/community/pull/338,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,<@U10KRBVHN> <@U2TU9NPH9> please review <https://github.com/kubernetes-incubator/kompose/pull/626>,https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
resouer,kubernetes-novice,I just have a community doc fix: <https://github.com/kubernetes/community/pull/985> which is part of <https://github.com/kubernetes/kubernetes/issues/53236>,https://github.com/kubernetes/kubernetes/issues/53236,True,False,False,False,False,False,False
philips,kubernetes-novice,"<@U0A6CUU5A>: Could you update the body of this feature with the links for the design proposal, etc: <https://github.com/kubernetes/features/issues/22>",https://github.com/kubernetes/features/issues/22,False,False,False,False,True,False,False
maciekpytel,kubernetes-novice,"<@U6DN3CFF1> interestingly it looks like the tests in <https://github.com/kubernetes/kubernetes/issues/54574> magically started passing in the last 3 days..
the diff between last failing and first passing run yields a single PR that looks potentially relevant: <https://github.com/kubernetes/kubernetes/pull/55413>",https://github.com/kubernetes/kubernetes/pull/55413,False,False,True,False,False,False,False
imartyn,kubernetes-novice,"seen as some people are active here today, can I get more eyes on this : <https://github.com/kubernetes/kubernetes/pull/56085>",https://github.com/kubernetes/kubernetes/pull/56085,False,False,True,False,False,False,False
tombar,kubernetes-novice,Please check <https://github.com/kubernetes/test-infra/issues/5998>,https://github.com/kubernetes/test-infra/issues/5998,False,False,False,False,True,False,False
dineshgovindasamy,kubernetes-novice,<@U4BSEP55K> <@U2X7ARA79> <@U0BC5M36Y> Many people are blocked by this issue <https://github.com/kubernetes/kubernetes/issues/55031>,https://github.com/kubernetes/kubernetes/issues/55031,True,False,False,False,False,False,False
strebeld,kubernetes-novice,<@U8HDR8XHT> You can track the upstream feature here <https://github.com/kubernetes/features/issues/513>  Looks like they are tracking Alpha release for 1.10,https://github.com/kubernetes/features/issues/513,False,False,False,False,True,False,False
marun,kubernetes-novice,<@U09R342HM>: Any update on <https://github.com/kubernetes/kubernetes/issues/47344> ?,https://github.com/kubernetes/kubernetes/issues/47344,True,False,False,False,False,False,False
squeed,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/56794>,https://github.com/kubernetes/kubernetes/issues/56794,True,False,False,False,False,False,False
qiming,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/56398>,https://github.com/kubernetes/kubernetes/issues/56398,False,False,False,False,False,False,True
jorge,kubernetes-novice,<https://github.com/kubernetes/community/pull/1409>,https://github.com/kubernetes/community/pull/1409,False,False,False,False,True,False,False
dims,kubernetes-novice,<@U488BA6PN> your best bet is to contact the linux foundation help desk - <https://github.com/kubernetes/kubernetes/issues/27796#issuecomment-346193532>,https://github.com/kubernetes/kubernetes/issues/27796#issuecomment-346193532,False,True,False,False,False,False,False
divislight,kubernetes-novice,I have a PR up for helm and the tests have run successfully but its not showing on the PR: <https://github.com/kubernetes/helm/pull/2050>,https://github.com/kubernetes/helm/pull/2050,False,False,False,False,True,False,False
mcheah,kubernetes-novice,If we use the Riselab jenkins we have to include <https://github.com/apache-spark-on-k8s/spark/pull/521> in the diff,https://github.com/apache-spark-on-k8s/spark/pull/521,False,False,False,False,False,True,False
jberkus,kubernetes-novice,"hey, I urgently need to talk to someone about <https://github.com/kubernetes/kubernetes/issues/56261> and <https://github.com/kubernetes/kubernetes/pull/56622>",https://github.com/kubernetes/kubernetes/pull/56622,False,False,True,False,False,False,False
procrypt,kubernetes-novice,<@U0DE6E8JY> I have sent a PR for this can you please check  <https://github.com/kubernetes-incubator/kompose/pull/655>,https://github.com/kubernetes-incubator/kompose/pull/655,False,False,False,False,False,True,False
luxas,kubernetes-novice,Feel free to comment on: <https://github.com/kubernetes/features/issues/288>,https://github.com/kubernetes/features/issues/288,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,"<https://github.com/kubernetes/community/pull/1532> and there's a merge by k8-ci-robot, hi tide :ocean:",https://github.com/kubernetes/community/pull/1532,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,<@U2TU9NPH9> <@U10KRBVHN>  <@U1N4ENMFT> <@U0DE6E8JY> please review <https://github.com/kubernetes-incubator/kompose/pull/626>,https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
cdrage,kubernetes-novice,<@U1N4ENMFT> ready for another round of reviews: <https://github.com/kubernetes/kompose/pull/759>,https://github.com/kubernetes/kompose/pull/759,False,False,False,False,True,False,False
notjames,kubernetes-novice,"at first we thought that it might have been because we were using an unsanctioned version of etcd with 1.8.x. The sanctioned IE tested version is 3.0.17, but I just had a minimal cluster die last night while using 3.0.17 — although I failed to check the file descriptor usage so this issue might be a different one. I’m spinning up a new cluster and will be keeping an eye on it. We were tracking this issue <https://github.com/samsung-cnct/kraken/issues/203> and <https://github.com/samsung-cnct/kraken/issues/206>",https://github.com/samsung-cnct/kraken/issues/206,False,False,False,False,False,True,False
jorge,kubernetes-novice,Can I get a review on this? I am dreadfully late noticing the time zone change: <https://github.com/kubernetes/community/pull/1398>,https://github.com/kubernetes/community/pull/1398,False,False,False,False,True,False,False
mikebrow,kubernetes-novice,"<@U0BMY7D2Q> for CRI-Containerd we test on the latest containerd-&gt;runc and for now, we only support runc.  I put changes into the build about a month back to make the default runtime configurable: <https://github.com/kubernetes-incubator/cri-containerd/pull/275>  Volunteers wanting to try out, report and/or work on issues with using other container runtimes that are compatible with the OCI runtime spec are welcome.",https://github.com/kubernetes-incubator/cri-containerd/pull/275,False,False,False,False,False,True,False
caesarxuchao,kubernetes-novice,<@U09R30ANQ> <@U0B9JCJM7> <https://github.com/kubernetes/kubernetes/pull/47665#issuecomment-316843766> might affect the performance of the kube-cotnroller-manager. kubemark-5000 has been green since the PR was merged. Is there any other tests we should monitor?,https://github.com/kubernetes/kubernetes/pull/47665#issuecomment-316843766,False,True,False,False,False,False,False
mkumatag,kubernetes-novice,PR - <https://github.com/kubernetes/kubernetes/pull/53598>,https://github.com/kubernetes/kubernetes/pull/53598,False,False,True,False,False,False,False
ramon.ruettimann,kubernetes-novice,"Hi guys,
I opened an issue two weeks ago; 
<https://github.com/kubernetes/kubernetes/issues/57505>
Can someone confirm this ""bug""?",https://github.com/kubernetes/kubernetes/issues/57505,True,False,False,False,False,False,False
naveenkumarsangi,kubernetes-novice,I want to work on this issue <https://github.com/kubernetes/kubernetes/issues/47668>,https://github.com/kubernetes/kubernetes/issues/47668,True,False,False,False,False,False,False
philips,kubernetes-novice,<https://github.com/coreos/rkt/issues/894#issuecomment-256096842>,https://github.com/coreos/rkt/issues/894#issuecomment-256096842,False,False,False,False,False,True,False
seh,kubernetes-novice,"Ah, there is this issue:
<https://github.com/kubernetes/dashboard/issues/964>",https://github.com/kubernetes/dashboard/issues/964,False,False,False,False,True,False,False
jdetiber,kubernetes-novice,luxas: question on <https://github.com/kubernetes/features/issues/288#issuecomment-317968541> is GCR a hard requirement? Would it be possible to use a different public registry that supports Image manifest V2 schema 2?,https://github.com/kubernetes/features/issues/288#issuecomment-317968541,False,False,False,False,True,False,False
ixdy,kubernetes-novice,<https://github.com/kubernetes/test-infra/pull/5865> seems to be where things broke,https://github.com/kubernetes/test-infra/pull/5865,False,False,False,False,True,False,False
cdrage,kubernetes-novice,<@U2SBSJEHJ> can you clarify what you mean on <https://github.com/kubernetes/kompose/pull/787> ?,https://github.com/kubernetes/kompose/pull/787,False,False,False,False,True,False,False
jberkus,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/56679>,https://github.com/kubernetes/kubernetes/pull/56679,False,False,True,False,False,False,False
frobware,kubernetes-novice,<@U4723UJL8> as you alluded to reverting <https://github.com/kubernetes/kubernetes/pull/53743> is something to consider,https://github.com/kubernetes/kubernetes/pull/53743,False,False,True,False,False,False,False
sebastiant,kubernetes-novice,<@U8P0Z1NJH> I think this link is interesting for you :slightly_smiling_face: <https://github.com/kubernetes/kubeadm/issues/546>,https://github.com/kubernetes/kubeadm/issues/546,False,False,False,False,True,False,False
chrislovecnm,kubernetes-novice,do we have any docs on how I can do a e2e run with my code changes <https://github.com/kubernetes/test-infra/pull/6113>,https://github.com/kubernetes/test-infra/pull/6113,False,False,False,False,True,False,False
vincemd,kubernetes-novice,"I noticed on the Statefulset doc ```""Before a scaling operation is applied to a Pod, all of its predecessors must be Running and Ready.""```

Now that means that if a zone is down and hosts the beginning of the sequence (pod-0, pod1), then we cannot scale anymore or self heal. If pod-15 dies, it won't be re-created because pod-0 is down. Pod-0 won't start because it's bound to the Zone in which the volume was created (volumes are zone specific).

That seems silly.  I've detailed this issue here with Cassandra example: <https://github.com/kubernetes/examples/issues/149>",https://github.com/kubernetes/examples/issues/149,False,False,False,False,True,False,False
rphillips,kubernetes-novice,"<@U09R0N2BF> the debian base image PR could use a quick glance over when you have time, <https://github.com/kubernetes/kubernetes/pull/52744#issuecomment-333695983>",https://github.com/kubernetes/kubernetes/pull/52744#issuecomment-333695983,False,True,False,False,False,False,False
procrypt,kubernetes-novice,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/596,False,False,False,False,False,True,False
runcom,kubernetes-novice,"<@U0DMDFHM3> hey, could you take a look at <https://github.com/kubernetes/kubernetes/pull/57037>",https://github.com/kubernetes/kubernetes/pull/57037,False,False,True,False,False,False,False
3dinfluence,kubernetes-novice,In case anyone here wants to participate <https://github.com/kubernetes/kubernetes/issues/57518>,https://github.com/kubernetes/kubernetes/issues/57518,True,False,False,False,False,False,False
bsalamat,kubernetes-novice,"<@U0JBRP4Q7> As a starter project, you may want to take a look at: <https://github.com/kubernetes/kubernetes/issues/53908>",https://github.com/kubernetes/kubernetes/issues/53908,True,False,False,False,False,False,False
mhausenblas,kubernetes-novice,<@U1U5JF3TM> right … maybe <https://github.com/kubernetes/kubernetes/pull/32408> contains some useful bits?,https://github.com/kubernetes/kubernetes/pull/32408,False,False,True,False,False,False,False
karthickrajamani,kubernetes-novice,"Hello, we are looking to add vertical scaling (live, in-place, resource resizing) support to Kubernetes for stateful sets.. v 1.7 added update capability for stateful sets - however, its limited to resizing resources only with a pod restart. We want to leverage live resizing as a scaling option for stateful applications. I had posted about this at <https://github.com/kubernetes/features/issues/21>. Responder to it indicated that the members here would be interested, would want to have a say..  Kindly let us know if this is a feature that interests you. Thank you.",https://github.com/kubernetes/features/issues/21,False,False,False,False,True,False,False
irfanurrehman,kubernetes-novice,can u please look at this comment <https://github.com/kubernetes/community/pull/1534#discussion_r158073422> and update me please.,https://github.com/kubernetes/community/pull/1534#discussion_r158073422,False,False,False,False,True,False,False
mmichael,kubernetes-novice,"everyone, i created a new feature to bring windows server containers support to beta with 1.5 <https://github.com/kubernetes/features/issues/116>",https://github.com/kubernetes/features/issues/116,False,False,False,False,True,False,False
vikasc,kubernetes-novice,<@U3L783ASE> <https://github.com/google/cadvisor/issues/1843#issuecomment-352416359>,https://github.com/google/cadvisor/issues/1843#issuecomment-352416359,False,False,False,False,False,True,False
