Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
iaguis,kubernetes-pm,"I see, there was a bug where `rkt enter` wasn't setting the environment for fly (<https://github.com/rkt/rkt/pull/3712>), it was fixed in 1.28.0. In any case, the environment is probably set, it's just that enter doesn't do the right thing",https://github.com/rkt/rkt/pull/3712,False,False,False,False,False,True,False
ed759,kubernetes-pm,Hi <@U0AHWBL3U> - I chimed in at <https://github.com/heptio/sonobuoy/issues/181>,https://github.com/heptio/sonobuoy/issues/181,False,False,False,False,False,True,False
philips,kubernetes-pm,"<@U0A6CUU5A>: Could you update the body of this feature with the links for the design proposal, etc: <https://github.com/kubernetes/features/issues/22>",https://github.com/kubernetes/features/issues/22,False,False,False,False,True,False,False
sdlarsen,kubernetes-pm,<@U3DLQ64KT> Using the workaround mentioned here <https://github.com/kubernetes/kops/issues/3605> solves the issue for now. So probably this is a race condition rather than an AWS issue.,https://github.com/kubernetes/kops/issues/3605,False,False,False,False,True,False,False
pradeepto,kubernetes-pm,<@U0ARNNR9P> Look where your baby is going ... <https://github.com/fabric8io/fabric8-maven-plugin/pull/988>,https://github.com/fabric8io/fabric8-maven-plugin/pull/988,False,False,False,False,False,True,False
ericchiang,kubernetes-pm,Might want to take a look at <https://github.com/kubernetes/community/pull/1503>,https://github.com/kubernetes/community/pull/1503,False,False,False,False,True,False,False
ericchiang,kubernetes-pm,<@U4SFZAMPC> what version of kubernetes are you using? might be <https://github.com/kubernetes/kubernetes/issues/45353> ?,https://github.com/kubernetes/kubernetes/issues/45353,True,False,False,False,False,False,False
surajnarwade,kubernetes-pm,<@U10KRBVHN>  ready to merge <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
spiffxp,kubernetes-pm,ran `migratestatus` once mungegithub had been redeployed <https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630>,https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630,False,False,False,False,True,False,False
jonboulle,kubernetes-pm,e.g. <https://github.com/kubernetes/kubernetes/issues/7203#issuecomment-226633672>,https://github.com/kubernetes/kubernetes/issues/7203#issuecomment-226633672,False,True,False,False,False,False,False
spiffxp,kubernetes-pm,so we think we've narrowed it down to <https://github.com/kubernetes/test-infra/issues/5985>,https://github.com/kubernetes/test-infra/issues/5985,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,<@U10KRBVHN> <@U2TU9NPH9> please review <https://github.com/kubernetes-incubator/kompose/pull/626>,https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
surajnarwade,kubernetes-pm,"<@U2TU9NPH9>, one of my libcompose PR got merged today, so I updated vendor, can you please review and merge it, <https://github.com/kubernetes-incubator/kompose/pull/649>",https://github.com/kubernetes-incubator/kompose/pull/649,False,False,False,False,False,True,False
mmichael,kubernetes-pm,"hi all and <@U0CBHE6GM> , i wanted to let you know that the sig-windows would like to update feature <https://github.com/kubernetes/features/issues/116> to alpha for v1.5 of k8s instead of beta. We have been plagued by a myriad of issues around automated e2e tests (with the support of sig-testing) and DNS issues coming from the Docker implementation on windows. Alpha would more closely represent reality given some of the gaps outlined above. is that ok?",https://github.com/kubernetes/features/issues/116,False,False,False,False,True,False,False
jdetiber,kubernetes-pm,luxas: question on <https://github.com/kubernetes/features/issues/288#issuecomment-317968541> is GCR a hard requirement? Would it be possible to use a different public registry that supports Image manifest V2 schema 2?,https://github.com/kubernetes/features/issues/288#issuecomment-317968541,False,False,False,False,True,False,False
