Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
cdrage,kops-users,Hey <@U10KRBVHN> mind commenting on <https://github.com/kubernetes/kompose/pull/799#issuecomment-334751035> just wanna make sure i get the filename correctly before mergning,https://github.com/kubernetes/kompose/pull/799#issuecomment-334751035,False,False,False,False,True,False,False
spiffxp,kops-users,"re: tide on community, I'm guessing the right thing to do here is hand my /hold off to <@U4QFZFMCM>? I know prow would auto-update, but I  don't think mungegithub would <https://github.com/kubernetes/test-infra/pull/6019>",https://github.com/kubernetes/test-infra/pull/6019,False,False,False,False,True,False,False
cmceniry,kops-users,"ah - it was in the community notes for today:
<https://docs.google.com/document/d/1VQDIAB0OqiSjIHI8AWMvSdceWhnz56jNpZrLs6o7NJY/#heading=h.bvg9w8qwsmq0>
[0:35] Known issue when upgrading from &lt;1.6.4 to 1.6.4 or 1.6.5 when using GCLB
<https://github.com/kubernetes/ingress/issues/842> - GCP HealthCheck customizations lost upgrading to GLBC 0.9.3",https://github.com/kubernetes/ingress/issues/842,False,False,False,False,True,False,False
mmichael,kops-users,"everyone, i created a new feature to bring windows server containers support to beta with 1.5 <https://github.com/kubernetes/features/issues/116>",https://github.com/kubernetes/features/issues/116,False,False,False,False,True,False,False
ant31,kops-users,"The feature 'daemonset update' (<https://github.com/kubernetes/features/issues/124>) is currently marked as alpha but it's an improvement of the existing api-object daemonset already in beta.
I think there is currently nothing to reflect that to the user in the API:  a lower status for a feature added to a beta/stable object? How to label it and communicate to users ?",https://github.com/kubernetes/features/issues/124,False,False,False,False,True,False,False
cdrage,kops-users,<@U0DE6E8JY> <@U1N4ENMFT> <@U10KRBVHN> <@U3R8AEEQG> one of you able to do a review on <https://github.com/kubernetes/kompose/pull/799> for Kompose?,https://github.com/kubernetes/kompose/pull/799,False,False,False,False,True,False,False
surajnarwade,kops-users,"<@U0DE6E8JY> , waiting for your LGTM :slightly_smiling_face: <https://github.com/kubernetes/kompose/pull/626>",https://github.com/kubernetes/kompose/pull/626,False,False,False,False,True,False,False
errordeveloper,kops-users,and I've found <https://github.com/kubernetes/features/issues/19> very quickly from there,https://github.com/kubernetes/features/issues/19,False,False,False,False,True,False,False
notjames,kops-users,"at first we thought that it might have been because we were using an unsanctioned version of etcd with 1.8.x. The sanctioned IE tested version is 3.0.17, but I just had a minimal cluster die last night while using 3.0.17 — although I failed to check the file descriptor usage so this issue might be a different one. I’m spinning up a new cluster and will be keeping an eye on it. We were tracking this issue <https://github.com/samsung-cnct/kraken/issues/203> and <https://github.com/samsung-cnct/kraken/issues/206>",https://github.com/samsung-cnct/kraken/issues/206,False,False,False,False,False,True,False
bentheelder,kops-users,also this <https://github.com/kubernetes/test-infra/issues/6064>,https://github.com/kubernetes/test-infra/issues/6064,False,False,False,False,True,False,False
erwanmas,kops-users,"<@U1A47TVPZ> , ma perception c’est que kubeadm , n’est la que pour amorcer la configuration , il n’intervient plus apres  . 
j’ai crée un bug report ( <https://github.com/kubernetes/kubernetes/issues/42946> )",https://github.com/kubernetes/kubernetes/issues/42946,False,False,False,False,True,False,False
bentheelder,kops-users,<https://github.com/kubernetes/kubernetes/pull/57729#issuecomment-354701890>,https://github.com/kubernetes/kubernetes/pull/57729#issuecomment-354701890,False,False,False,False,True,False,False
jbguerraz,kops-users,and also I'll then be able to provide feedback on <https://github.com/rook/rook/issues/1221> :wink:,https://github.com/rook/rook/issues/1221,False,False,False,False,False,True,False
liggitt,kops-users,"well, can't hurt... opened <https://github.com/kubernetes/kubernetes/pull/57805>",https://github.com/kubernetes/kubernetes/pull/57805,False,False,False,False,True,False,False
